time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);TFTV(V);RPM(1/min);O2S12(V);O2S22(V)
1411783;No;624;624;95;0.58;1128;0.05;0.05
1411813;No;624;624;95;0.58;1130;0.06;0.05
1411841;No;624;624;95;0.58;1132;0.06;0.06
1411890;No;624;624;95;0.58;1134;0.06;0.06
1411931;No;623;624;95;0.58;1135;0.06;0.06
1411963;No;623;623;95;0.58;1137;0.06;0.06
1411993;No;623;623;95;0.58;1139;0.06;0.06
1412024;No;623;623;95;0.58;1140;0.06;0.06
1412056;No;623;623;95;0.58;1141;0.06;0.06
1412098;No;623;623;95;0.58;1141;0.06;0.06
1412144;No;623;623;95;0.58;1141;0.06;0.06
1412190;No;622;623;95;0.58;1142;0.06;0.06
1412231;No;622;622;95;0.58;1142;0.06;0.06
1412262;No;622;622;95;0.58;1142;0.06;0.06
1412294;No;622;622;95;0.58;1142;0.06;0.06
1412322;No;622;622;95;0.58;1143;0.06;0.06
1412357;No;622;622;95;0.58;1143;0.06;0.06
1412382;No;622;622;95;0.58;1143;0.07;0.06
1412413;No;622;622;95;0.58;1143;0.07;0.07
1412442;No;622;622;95;0.58;1143;0.07;0.07
1412491;No;622;622;95;0.58;1143;0.07;0.07
1412535;No;622;622;95;0.58;1143;0.07;0.07
1412561;No;622;621;95;0.58;1143;0.07;0.07
1412592;No;621;621;95;0.58;1143;0.07;0.07
1412622;No;621;621;95;0.58;1144;0.07;0.07
1412657;No;621;621;95;0.58;1144;0.07;0.07
1412685;No;621;621;95;0.58;1144;0.07;0.07
1412715;No;621;621;95;0.58;1145;0.07;0.07
1412743;No;621;621;95;0.58;1145;0.07;0.07
1412799;No;621;621;95;0.58;1146;0.07;0.07
1412832;No;621;621;95;0.58;1146;0.07;0.07
1412864;No;620;621;95;0.58;1146;0.07;0.07
1412891;No;620;620;95;0.58;1146;0.07;0.07
1412923;No;620;620;95;0.58;1147;0.08;0.07
1412953;No;620;620;95;0.58;1147;0.08;0.08
1412984;No;620;620;95;0.58;1148;0.08;0.08
1413012;No;620;620;95;0.58;1148;0.08;0.08
1413043;No;620;620;95;0.58;1148;0.08;0.08
1413090;No;620;620;95;0.58;1148;0.08;0.08
1413133;No;620;620;95;0.58;1148;0.08;0.08
1413165;No;620;620;95;0.58;1148;0.08;0.08
1413196;No;620;619;95;0.58;1149;0.08;0.08
1413225;No;620;619;95;0.58;1149;0.08;0.08
1413255;No;619;619;95;0.58;1149;0.08;0.08
1413282;No;619;619;95;0.58;1149;0.08;0.08
1413314;No;619;619;95;0.58;1149;0.08;0.08
1413343;No;619;619;95;0.58;1149;0.08;0.08
1413414;No;619;619;95;0.58;1149;0.08;0.08
1413432;No;619;619;95;0.58;1149;0.08;0.08
1413462;No;619;619;95;0.58;1149;0.08;0.08
1413492;No;619;619;95;0.58;1149;0.08;0.08
1413522;No;618;619;95;0.58;1148;0.09;0.08
1413554;No;618;618;95;0.58;1148;0.09;0.09
1413582;No;618;618;95;0.58;1148;0.09;0.09
1413614;No;618;618;95;0.58;1148;0.09;0.09
1413643;No;618;618;95;0.58;1148;0.09;0.09
1413693;No;618;618;95;0.58;1148;0.09;0.09
1413732;No;618;618;95;0.58;1147;0.09;0.09
1413762;No;618;618;95;0.58;1146;0.09;0.09
1413794;No;618;618;95;0.58;1146;0.09;0.09
1413822;No;618;618;95;0.58;1145;0.09;0.09
1413853;No;618;618;95;0.58;1145;0.09;0.09
1413882;No;617;617;95;0.58;1144;0.09;0.09
1413912;No;617;617;95;0.58;1144;0.09;0.09
1413943;No;617;617;95;0.58;1144;0.09;0.09
1413993;No;617;617;95;0.58;1144;0.09;0.09
1414033;No;617;617;95;0.58;1144;0.09;0.09
1414062;No;617;617;95;0.58;1144;0.09;0.09
1414094;No;617;617;95;0.58;1144;0.09;0.10
1414124;No;617;617;95;0.58;1145;0.09;0.10
1414154;No;617;617;95;0.58;1145;0.09;0.10
1414184;No;617;617;95;0.58;1145;0.09;0.10
1414212;No;616;616;95;0.58;1144;0.09;0.10
1414244;No;616;616;95;0.58;1143;0.09;0.10
1414292;No;616;616;95;0.58;1142;0.09;0.10
1414333;No;616;616;95;0.58;1140;0.10;0.10
1414362;No;616;616;95;0.58;1139;0.10;0.10
1414395;No;616;616;95;0.58;1138;0.10;0.10
1414423;No;616;616;95;0.58;1137;0.10;0.10
1414455;No;616;616;95;0.58;1136;0.10;0.10
1414482;No;616;616;95;0.58;1137;0.10;0.10
1414514;No;616;616;95;0.58;1138;0.10;0.10
1414542;No;615;616;95;0.58;1140;0.10;0.10
1414592;No;615;615;95;0.58;1142;0.10;0.10
1414632;No;615;615;95;0.58;1143;0.10;0.11
1414692;No;615;615;95;0.58;1144;0.10;0.11
1414723;No;615;615;95;0.58;1146;0.10;0.11
1414754;No;615;615;95;0.58;1148;0.10;0.11
1414784;No;615;615;95;0.58;1147;0.10;0.11
1414812;No;615;615;95;0.58;1147;0.10;0.11
1414844;No;614;615;94;0.58;1146;0.10;0.11
1414893;No;614;614;94;0.58;1146;0.11;0.11
1414932;No;614;614;94;0.58;1145;0.11;0.11
1414962;No;614;614;94;0.58;1145;0.11;0.11
1414993;No;614;614;94;0.58;1144;0.11;0.11
1415022;No;614;614;94;0.58;1144;0.11;0.11
1415056;No;614;614;94;0.58;1144;0.11;0.11
1415083;No;614;614;94;0.58;1143;0.11;0.11
1415114;No;614;614;94;0.58;1142;0.11;0.11
1415142;No;614;614;94;0.58;1142;0.11;0.11
1415192;No;614;614;94;0.58;1141;0.11;0.12
1415232;No;614;614;94;0.58;1141;0.11;0.12
1415264;No;614;614;94;0.58;1140;0.11;0.12
1415292;No;613;613;94;0.58;1140;0.11;0.12
1415322;No;613;613;94;0.58;1140;0.11;0.12
1415357;No;613;613;94;0.58;1140;0.11;0.12
1415381;No;613;613;94;0.58;1140;0.11;0.12
1415412;No;613;613;94;0.58;1140;0.12;0.12
1415444;No;613;613;94;0.58;1140;0.12;0.12
1415493;No;613;613;94;0.58;1140;0.12;0.12
1415532;No;613;613;94;0.58;1140;0.12;0.12
1415564;No;613;613;94;0.58;1140;0.12;0.12
1415593;No;612;613;94;0.58;1140;0.12;0.12
1415623;No;612;612;94;0.58;1139;0.12;0.12
1415654;No;612;612;94;0.58;1139;0.12;0.12
1415682;No;612;612;94;0.58;1139;0.12;0.12
1415714;No;612;612;94;0.58;1139;0.12;0.12
1415743;No;612;612;94;0.58;1139;0.12;0.13
1415794;No;612;612;94;0.58;1139;0.12;0.13
1415833;No;612;612;94;0.58;1139;0.12;0.13
1415863;No;612;612;94;0.58;1140;0.12;0.13
1415892;No;612;612;94;0.58;1140;0.12;0.13
1415939;No;611;612;94;0.58;1141;0.12;0.13
1415982;No;611;611;94;0.58;1142;0.12;0.13
1416013;No;611;611;94;0.58;1142;0.12;0.13
1416042;No;611;611;94;0.58;1143;0.12;0.13
1416094;No;611;611;94;0.58;1144;0.12;0.13
1416133;No;611;611;94;0.58;1145;0.12;0.13
1416164;No;611;611;94;0.58;1144;0.12;0.13
1416194;No;611;611;94;0.58;1144;0.12;0.13
1416223;No;611;611;94;0.58;1143;0.12;0.13
1416254;No;611;611;94;0.58;1142;0.12;0.13
1416284;No;611;610;94;0.58;1142;0.13;0.13
1416312;No;611;610;94;0.58;1142;0.13;0.13
1416342;No;610;610;94;0.58;1141;0.13;0.13
1416393;No;610;610;94;0.58;1140;0.13;0.13
1416432;No;610;610;94;0.58;1140;0.13;0.13
1416461;No;610;610;94;0.58;1139;0.13;0.13
1416493;No;610;610;94;0.58;1139;0.13;0.13
1416522;No;610;610;94;0.58;1138;0.13;0.14
1416557;No;610;610;94;0.58;1138;0.13;0.14
1416582;No;610;610;94;0.58;1137;0.13;0.14
1416613;No;610;610;94;0.58;1137;0.13;0.14
1416644;No;610;610;94;0.58;1136;0.13;0.14
1416706;No;610;610;94;0.58;1136;0.13;0.14
1416734;No;609;610;94;0.58;1136;0.13;0.14
1416762;No;609;609;94;0.58;1136;0.13;0.14
1416793;No;609;609;94;0.58;1136;0.13;0.14
1416821;No;609;609;94;0.58;1136;0.14;0.14
1416854;No;609;609;94;0.58;1137;0.14;0.15
1416886;No;609;609;94;0.58;1137;0.14;0.15
1416913;No;609;609;94;0.58;1137;0.14;0.15
1416943;No;609;609;94;0.58;1137;0.14;0.15
1416995;No;609;609;94;0.58;1137;0.14;0.15
1417033;No;609;609;94;0.58;1137;0.14;0.15
1417062;No;609;608;94;0.58;1138;0.14;0.15
1417094;No;608;608;94;0.58;1138;0.14;0.15
1417123;No;608;608;94;0.58;1138;0.14;0.15
1417155;No;608;608;94;0.58;1138;0.14;0.15
1417183;No;608;608;94;0.58;1138;0.14;0.15
1417220;No;608;608;94;0.58;1138;0.14;0.15
1417244;No;608;608;94;0.58;1138;0.14;0.15
1417292;No;608;608;94;0.58;1137;0.15;0.15
1417333;No;608;608;94;0.58;1137;0.15;0.16
1417364;No;608;608;94;0.58;1137;0.15;0.16
1417392;No;608;608;94;0.58;1136;0.15;0.16
1417424;No;608;608;94;0.58;1136;0.15;0.16
1417455;No;607;608;94;0.58;1136;0.15;0.16
1417482;No;607;607;94;0.58;1136;0.15;0.17
1417512;No;607;607;94;0.58;1136;0.15;0.17
1417544;No;607;607;94;0.58;1136;0.16;0.17
1417592;No;607;607;94;0.58;1137;0.16;0.17
1417633;No;607;607;94;0.58;1137;0.16;0.18
1417664;No;607;607;94;0.58;1137;0.16;0.18
1417692;No;607;607;94;0.58;1138;0.16;0.18
1417723;No;607;607;94;0.58;1138;0.16;0.19
1417757;No;607;607;94;0.58;1138;0.16;0.19
1417782;No;607;606;94;0.58;1138;0.17;0.19
1417812;No;607;606;94;0.58;1138;0.18;0.20
1417842;No;606;606;94;0.58;1138;0.19;0.21
1417893;No;606;606;94;0.58;1138;0.20;0.21
1417932;No;606;606;94;0.58;1138;0.21;0.22
1417961;No;606;606;94;0.58;1138;0.21;0.23
1417993;No;606;606;94;0.58;1138;0.22;0.24
1418022;No;606;606;94;0.58;1138;0.23;0.24
1418054;No;606;606;94;0.58;1138;0.28;0.25
1418084;No;606;606;94;0.58;1138;0.33;0.27
1418112;No;606;606;94;0.58;1137;0.38;0.29
1418144;No;606;606;94;0.58;1137;0.43;0.31
1418192;No;606;606;94;0.58;1137;0.47;0.33
1418233;No;605;606;94;0.58;1136;0.52;0.35
1418264;No;605;605;94;0.58;1136;0.57;0.37
1418294;No;605;605;94;0.58;1136;0.62;0.39
1418323;No;605;605;94;0.58;1136;0.64;0.41
1418354;No;605;605;94;0.58;1136;0.67;0.43
1418382;No;605;605;94;0.58;1136;0.69;0.45
1418413;No;605;605;94;0.58;1136;0.71;0.47
1418442;No;605;605;94;0.58;1136;0.73;0.49
1418515;No;605;605;94;0.58;1136;0.75;0.51
1418532;No;605;604;94;0.58;1136;0.78;0.53
1418564;No;604;604;94;0.58;1143;0.80;0.55
1418593;No;604;604;94;0.58;1150;0.80;0.57
1418623;No;604;604;94;0.58;1157;0.81;0.58
1418657;No;604;604;94;0.58;1164;0.82;0.60
1418684;No;604;604;94;0.58;1171;0.83;0.62
1418713;No;604;604;94;0.58;1178;0.84;0.63
1418743;No;604;604;94;0.58;1186;0.84;0.65
1418793;No;604;604;94;0.58;1192;0.85;0.67
1418832;No;604;604;94;0.58;1199;0.86;0.68
1418863;No;603;603;94;0.58;1205;0.86;0.70
1418891;No;603;603;94;0.58;1212;0.87;0.71
1418924;No;603;603;94;0.58;1218;0.87;0.72
1418955;No;603;603;94;0.58;1224;0.87;0.72
1418982;No;603;603;94;0.58;1230;0.88;0.73
1419014;No;603;603;94;0.58;1237;0.88;0.74
1419045;No;603;603;94;0.58;1243;0.88;0.75
1419092;No;602;603;94;0.58;1251;0.88;0.76
1419133;No;602;602;94;0.58;1258;0.89;0.77
1419164;No;602;602;94;0.58;1266;0.89;0.77
1419193;No;602;602;94;0.58;1274;0.89;0.77
1419223;No;602;602;94;0.58;1282;0.89;0.78
1419253;No;602;602;94;0.58;1289;0.89;0.78
1419284;No;602;602;94;0.58;1297;0.89;0.78
1419312;No;602;602;94;0.58;1304;0.89;0.79
1419342;No;602;602;94;0.58;1316;0.89;0.79
1419393;No;602;602;94;0.58;1327;0.89;0.79
1419432;No;602;601;94;0.58;1338;0.89;0.79
1419462;No;602;601;94;0.58;1349;0.90;0.80
1419493;No;601;601;94;0.58;1360;0.90;0.80
1419523;No;601;601;94;0.58;1371;0.90;0.80
1419555;No;601;601;94;0.58;1382;0.90;0.81
1419583;No;601;601;94;0.58;1393;0.90;0.81
1419613;No;601;601;94;0.58;1398;0.90;0.81
1419642;No;601;601;94;0.58;1403;0.90;0.82
1419693;No;601;601;94;0.58;1408;0.90;0.82
1419733;No;601;600;94;0.58;1413;0.90;0.82
1419779;No;601;600;94;0.58;1418;0.90;0.83
1419821;No;600;600;94;0.58;1423;0.90;0.83
1419856;No;600;600;94;0.58;1428;0.90;0.83
1419883;No;600;600;94;0.58;1432;0.90;0.83
1419914;No;600;600;94;0.58;1440;0.90;0.84
1419945;No;600;600;94;0.58;1448;0.90;0.84
1420005;No;600;600;94;0.59;1456;0.90;0.84
1420032;No;600;600;94;0.59;1464;0.90;0.84
1420063;No;600;600;94;0.59;1471;0.89;0.84
1420094;No;600;600;94;0.59;1479;0.89;0.84
1420122;No;600;600;94;0.59;1487;0.89;0.84
1420157;No;600;600;94;0.59;1494;0.89;0.84
1420184;No;600;600;94;0.59;1501;0.88;0.84
1420214;No;599;600;94;0.59;1508;0.88;0.85
1420242;No;599;599;94;0.59;1514;0.88;0.84
1420303;No;599;599;94;0.59;1520;0.88;0.84
1420334;No;599;599;94;0.59;1527;0.88;0.84
1420362;No;599;599;94;0.59;1534;0.87;0.84
1420392;No;599;599;94;0.59;1540;0.87;0.84
1420422;No;599;599;94;0.59;1546;0.87;0.84
1420457;No;599;599;94;0.59;1554;0.87;0.84
1420484;No;599;599;94;0.59;1561;0.86;0.84
1420514;No;599;599;94;0.59;1569;0.86;0.83
1420543;No;599;599;94;0.59;1576;0.86;0.83
1420594;No;599;598;94;0.59;1584;0.86;0.83
1420633;No;599;598;94;0.59;1591;0.86;0.83
1420661;No;598;598;94;0.59;1598;0.86;0.83
1420693;No;598;598;94;0.59;1606;0.86;0.83
1420722;No;598;598;94;0.59;1605;0.86;0.83
1420754;No;598;598;94;0.59;1605;0.86;0.83
1420782;No;598;598;94;0.59;1604;0.86;0.83
1420814;No;598;598;94;0.59;1604;0.86;0.83
1420845;No;598;598;94;0.59;1604;0.86;0.82
1420893;No;598;598;94;0.59;1603;0.86;0.82
1420933;No;598;598;94;0.59;1603;0.86;0.82
1420962;No;598;598;94;0.59;1602;0.86;0.82
1420994;No;598;598;94;0.59;1592;0.86;0.82
1421024;No;598;598;94;0.59;1583;0.86;0.82
1421060;No;598;598;93;0.59;1573;0.86;0.82
1421084;No;598;598;93;0.59;1563;0.86;0.82
1421112;No;598;598;93;0.59;1553;0.86;0.82
1421142;No;598;598;93;0.59;1543;0.86;0.82
1421193;No;598;598;93;0.60;1533;0.86;0.82
1421234;No;598;598;93;0.60;1523;0.86;0.82
1421262;No;598;598;93;0.60;1496;0.86;0.82
1421293;No;598;597;93;0.60;1470;0.85;0.82
1421322;No;597;597;93;0.60;1443;0.85;0.82
1421356;No;597;597;93;0.60;1416;0.85;0.82
1421383;No;597;597;93;0.60;1390;0.85;0.81
1421414;No;597;597;93;0.60;1363;0.85;0.81
1421442;No;597;597;93;0.60;1337;0.85;0.81
1421494;No;597;597;93;0.60;1310;0.85;0.81
1421532;No;597;597;93;0.60;1304;0.85;0.81
1421563;No;597;597;93;0.60;1297;0.85;0.81
1421594;No;597;597;93;0.60;1290;0.85;0.81
1421623;No;597;597;93;0.60;1284;0.85;0.81
1421657;No;597;597;93;0.60;1278;0.85;0.81
1421684;No;597;597;93;0.60;1271;0.85;0.81
1421711;No;597;597;93;0.60;1264;0.85;0.81
1421744;No;597;597;93;0.60;1258;0.85;0.81
1421793;No;597;597;93;0.60;1255;0.85;0.81
1421832;No;597;597;93;0.60;1253;0.84;0.81
1421862;No;597;597;93;0.60;1250;0.84;0.81
1421894;No;597;597;93;0.60;1247;0.84;0.81
1421923;No;597;597;93;0.60;1244;0.84;0.81
1421956;No;596;596;93;0.60;1242;0.84;0.81
1421985;No;596;596;93;0.60;1239;0.84;0.81
1422011;No;596;596;93;0.60;1236;0.84;0.81
1422043;No;596;596;93;0.60;1233;0.84;0.81
1422094;No;596;596;93;0.60;1229;0.84;0.81
1422132;No;596;596;93;0.60;1226;0.84;0.81
1422163;No;596;596;93;0.60;1222;0.84;0.81
1422195;No;596;596;93;0.60;1218;0.84;0.81
1422223;No;596;596;93;0.60;1214;0.84;0.81
1422255;No;596;596;93;0.60;1211;0.84;0.81
1422281;No;596;596;93;0.60;1207;0.84;0.81
1422313;No;596;596;93;0.60;1204;0.84;0.81
1422393;No;596;596;93;0.60;1201;0.83;0.81
1422435;No;596;596;93;0.60;1198;0.83;0.81
1422461;No;596;595;93;0.60;1195;0.83;0.81
1422493;No;595;595;93;0.60;1192;0.83;0.81
1422524;No;595;595;93;0.60;1189;0.83;0.81
1422555;No;595;595;93;0.60;1186;0.83;0.81
1422584;No;595;595;93;0.60;1182;0.83;0.81
1422613;No;595;595;93;0.60;1176;0.83;0.81
1422644;No;595;595;93;0.60;1169;0.83;0.81
1422693;No;595;595;93;0.60;1163;0.83;0.81
1422732;No;595;595;93;0.60;1156;0.83;0.81
1422762;No;595;595;93;0.60;1150;0.83;0.81
1422791;No;595;595;93;0.60;1143;0.83;0.81
1422824;No;595;595;93;0.60;1136;0.83;0.81
1422857;No;595;595;93;0.60;1130;0.83;0.81
1422884;No;595;595;93;0.60;1122;0.83;0.81
1422913;No;595;595;93;0.60;1114;0.83;0.81
1422945;No;595;595;93;0.60;1106;0.83;0.81
1422992;No;595;595;93;0.60;1099;0.83;0.81
1423033;No;595;595;93;0.60;1091;0.83;0.80
1423063;No;595;595;93;0.60;1083;0.83;0.80
1423093;No;595;595;93;0.60;1076;0.83;0.80
1423124;No;595;595;93;0.60;1068;0.83;0.80
1423156;No;595;595;93;0.60;1064;0.83;0.80
1423184;No;595;594;94;0.60;1060;0.83;0.80
1423212;No;594;594;94;0.60;1056;0.83;0.80
1423241;No;594;594;94;0.60;1052;0.83;0.80
1423292;No;594;594;94;0.60;1048;0.83;0.80
1423333;No;594;594;94;0.60;1044;0.83;0.80
1423363;No;594;594;94;0.60;1040;0.83;0.80
1423394;No;594;594;94;0.60;1036;0.83;0.80
1423423;No;594;594;94;0.60;1040;0.83;0.80
1423457;No;594;594;94;0.60;1045;0.83;0.80
1423484;No;594;594;94;0.60;1049;0.83;0.80
1423513;No;594;594;94;0.60;1054;0.82;0.80
1423544;No;594;594;94;0.60;1058;0.82;0.80
1423592;No;594;594;94;0.60;1063;0.82;0.80
1423635;No;594;594;94;0.60;1068;0.82;0.80
1423663;No;594;594;94;0.60;1072;0.82;0.80
1423693;No;594;594;94;0.60;1074;0.82;0.80
1423724;No;594;594;94;0.60;1075;0.82;0.80
1423754;No;594;594;94;0.60;1077;0.82;0.80
1423782;No;594;594;94;0.60;1079;0.82;0.80
1423813;No;594;594;94;0.60;1080;0.82;0.80
1423844;No;594;594;94;0.60;1082;0.82;0.80
1423892;No;594;594;94;0.60;1084;0.82;0.80
1423933;No;594;594;94;0.60;1085;0.82;0.80
1423963;No;594;594;94;0.60;1085;0.82;0.80
1423996;No;594;594;94;0.60;1084;0.82;0.80
1424024;No;594;594;94;0.60;1084;0.82;0.80
1424055;No;594;594;94;0.60;1084;0.82;0.80
1424083;No;594;594;94;0.60;1083;0.82;0.80
1424114;No;594;594;94;0.60;1083;0.82;0.80
1424142;No;594;594;94;0.60;1082;0.82;0.80
1424205;No;594;593;94;0.60;1082;0.82;0.80
1424234;No;593;593;94;0.60;1084;0.82;0.80
1424262;No;593;593;94;0.60;1085;0.82;0.80
1424294;No;593;593;94;0.60;1086;0.82;0.80
1424324;No;593;593;94;0.60;1088;0.82;0.80
1424355;No;593;593;94;0.60;1090;0.82;0.80
1424382;No;593;593;94;0.60;1091;0.82;0.80
1424414;No;593;593;94;0.60;1093;0.82;0.80
1424443;No;593;593;94;0.60;1094;0.82;0.80
1424493;No;593;593;94;0.60;1094;0.82;0.80
1424532;No;593;593;94;0.60;1094;0.82;0.80
1424564;No;593;593;94;0.60;1094;0.82;0.80
1424595;No;593;593;94;0.60;1094;0.82;0.80
1424622;No;593;593;94;0.60;1093;0.82;0.80
1424657;No;593;593;94;0.60;1093;0.82;0.80
1424684;No;593;593;94;0.60;1093;0.82;0.80
1424712;No;593;593;94;0.60;1093;0.82;0.80
1424744;No;593;593;94;0.60;1091;0.82;0.80
1424793;No;593;593;94;0.60;1090;0.82;0.80
1424833;No;593;593;94;0.60;1088;0.82;0.80
1424864;No;593;593;94;0.60;1087;0.81;0.80
1424900;No;593;593;94;0.60;1086;0.81;0.79
1424924;No;593;593;94;0.60;1084;0.81;0.79
1424954;No;593;592;94;0.60;1083;0.81;0.79
1424982;No;592;592;94;0.60;1081;0.81;0.79
1425013;No;592;592;94;0.60;1082;0.81;0.79
1425044;No;592;592;94;0.60;1082;0.81;0.79
1425105;No;592;592;94;0.60;1082;0.81;0.79
1425135;No;592;592;94;0.60;1082;0.81;0.79
1425163;No;592;592;94;0.60;1083;0.81;0.79
1425194;No;592;592;94;0.60;1083;0.81;0.79
1425224;No;592;592;94;0.60;1084;0.81;0.79
1425255;No;592;592;94;0.60;1084;0.81;0.79
1425284;No;592;592;94;0.60;1084;0.81;0.79
1425312;No;592;592;94;0.60;1084;0.81;0.79
1425342;No;592;592;94;0.60;1085;0.81;0.79
1425396;No;592;592;94;0.60;1085;0.81;0.79
1425432;No;592;592;94;0.60;1085;0.81;0.79
1425464;No;592;592;94;0.60;1086;0.81;0.79
1425491;No;592;592;94;0.60;1086;0.81;0.79
1425524;No;592;592;94;0.60;1086;0.81;0.79
1425558;No;592;592;94;0.60;1085;0.81;0.79
1425582;No;592;592;94;0.60;1084;0.81;0.79
1425614;No;592;592;94;0.60;1084;0.81;0.79
1425644;No;592;592;94;0.60;1083;0.81;0.79
1425695;No;592;592;94;0.60;1082;0.81;0.79
1425734;No;592;592;94;0.60;1081;0.81;0.79
1425762;No;592;592;94;0.60;1080;0.81;0.79
1425792;No;592;591;94;0.60;1079;0.81;0.79
1425824;No;592;591;94;0.60;1080;0.81;0.79
1425855;No;591;591;94;0.60;1080;0.81;0.79
1425883;No;591;591;94;0.60;1081;0.81;0.79
1425915;No;591;591;94;0.60;1082;0.81;0.79
1425943;No;591;591;94;0.60;1082;0.81;0.79
1425992;No;591;591;94;0.60;1082;0.81;0.79
1426032;No;591;591;94;0.60;1083;0.81;0.79
1426064;No;591;591;94;0.60;1084;0.81;0.79
1426094;No;591;591;94;0.60;1084;0.81;0.79
1426122;No;591;591;94;0.60;1084;0.81;0.79
1426157;No;591;591;94;0.60;1084;0.81;0.79
1426213;No;591;591;94;0.60;1084;0.81;0.79
1426242;No;591;591;94;0.60;1084;0.81;0.79
1426292;No;591;591;94;0.60;1084;0.81;0.79
1426333;No;591;591;94;0.60;1084;0.81;0.79
1426363;No;591;591;94;0.60;1084;0.81;0.79
1426394;No;591;591;94;0.60;1086;0.81;0.79
1426424;No;590;591;94;0.60;1087;0.81;0.79
1426457;No;590;590;94;0.60;1088;0.81;0.79
1426484;No;590;590;94;0.60;1090;0.80;0.79
1426515;No;590;590;94;0.60;1090;0.80;0.79
1426543;No;590;590;94;0.60;1092;0.80;0.79
1426592;No;590;590;94;0.60;1093;0.80;0.79
1426632;No;590;590;94;0.60;1094;0.80;0.79
1426665;No;590;590;94;0.60;1094;0.80;0.79
1426691;No;590;590;94;0.60;1095;0.80;0.79
1426722;No;590;590;94;0.60;1095;0.80;0.79
1426756;No;590;590;94;0.60;1095;0.80;0.79
1426783;No;590;590;94;0.60;1095;0.80;0.79
1426814;No;590;590;94;0.60;1096;0.80;0.79
1426844;No;590;590;94;0.60;1096;0.81;0.79
1426892;No;590;590;94;0.60;1096;0.81;0.79
1426935;No;590;590;94;0.60;1094;0.81;0.79
1426963;No;590;590;94;0.60;1093;0.81;0.79
1426995;No;590;590;94;0.60;1091;0.81;0.79
1427025;No;590;590;94;0.60;1090;0.80;0.79
1427054;No;590;590;94;0.60;1088;0.80;0.79
1427084;No;590;590;94;0.60;1086;0.80;0.79
1427114;No;590;590;94;0.60;1084;0.80;0.79
1427142;No;590;590;94;0.60;1083;0.80;0.79
1427193;No;590;590;94;0.60;1083;0.80;0.79
1427232;No;589;590;94;0.60;1084;0.80;0.79
1427264;No;589;589;94;0.60;1084;0.80;0.79
1427295;No;589;589;94;0.60;1084;0.80;0.79
1427323;No;589;589;94;0.60;1085;0.80;0.79
1427355;No;589;589;94;0.60;1085;0.80;0.79
1427381;No;589;589;94;0.60;1086;0.80;0.79
1427414;No;589;589;94;0.60;1086;0.80;0.79
1427450;No;589;589;94;0.60;1086;0.80;0.79
1427532;No;589;589;94;0.60;1086;0.80;0.79
1427563;No;589;589;94;0.60;1086;0.80;0.79
1427594;No;589;589;94;0.60;1086;0.80;0.79
1427623;No;589;589;94;0.60;1086;0.80;0.79
1427657;No;589;589;94;0.60;1086;0.80;0.79
1427684;No;589;589;94;0.60;1085;0.81;0.79
1427713;No;589;589;94;0.60;1085;0.81;0.79
1427741;No;589;589;94;0.60;1084;0.81;0.79
1427801;No;589;589;94;0.60;1084;0.81;0.79
1427834;No;589;588;94;0.60;1083;0.81;0.79
1427863;No;589;588;94;0.60;1082;0.80;0.79
1427894;No;588;588;94;0.60;1082;0.80;0.79
1427923;No;588;588;94;0.60;1081;0.80;0.79
1427955;No;588;588;94;0.60;1080;0.80;0.79
1427984;No;588;588;94;0.60;1080;0.80;0.79
1428015;No;588;588;94;0.60;1080;0.80;0.79
1428045;No;588;588;94;0.60;1081;0.80;0.79
1428092;No;588;588;94;0.60;1082;0.80;0.79
1428133;No;588;588;94;0.60;1083;0.80;0.79
1428164;No;588;588;94;0.60;1083;0.80;0.79
1428195;No;588;588;94;0.60;1084;0.80;0.79
1428225;No;588;588;94;0.60;1085;0.80;0.79
1428257;No;588;588;94;0.60;1086;0.80;0.79
1428285;No;588;588;94;0.60;1086;0.80;0.79
1428315;No;588;588;94;0.60;1086;0.80;0.79
1428341;No;588;588;94;0.60;1086;0.80;0.79
1428392;No;588;588;94;0.60;1086;0.80;0.79
1428433;No;588;588;94;0.60;1086;0.80;0.79
1428464;No;588;588;94;0.60;1087;0.80;0.79
1428494;No;588;588;94;0.60;1087;0.81;0.78
1428525;No;588;588;94;0.60;1087;0.81;0.78
1428556;No;587;587;94;0.60;1087;0.81;0.78
1428585;No;587;587;94;0.60;1087;0.81;0.78
1428615;No;587;587;94;0.60;1087;0.81;0.78
1428643;No;587;587;94;0.60;1087;0.80;0.78
1428692;No;587;587;94;0.60;1087;0.80;0.78
1428739;No;587;587;94;0.60;1087;0.80;0.78
1428763;No;587;587;94;0.60;1087;0.80;0.78
1428793;No;587;587;94;0.59;1087;0.80;0.78
1428824;No;587;587;94;0.59;1088;0.80;0.78
1428857;No;587;587;94;0.59;1088;0.80;0.78
1428884;No;587;587;94;0.59;1088;0.80;0.78
1428914;No;587;587;94;0.59;1088;0.80;0.78
1428942;No;587;587;94;0.59;1089;0.80;0.78
1428992;No;587;587;94;0.59;1089;0.80;0.78
1429033;No;587;587;94;0.59;1090;0.81;0.78
1429065;No;587;587;94;0.59;1090;0.81;0.78
1429095;No;587;587;94;0.59;1089;0.81;0.78
1429123;No;586;587;94;0.59;1089;0.81;0.78
1429157;No;586;586;94;0.59;1088;0.81;0.78
