time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);TFTV(V);RPM(1/min);O2S12(V);O2S22(V)
549090;No;548;548;93;0.63;1130;0.07;0.06
549129;No;548;548;93;0.63;1130;0.08;0.06
549167;No;548;548;93;0.63;1130;0.08;0.07
549207;No;548;548;93;0.63;1130;0.08;0.07
549219;No;548;548;93;0.63;1130;0.08;0.07
549267;No;548;548;93;0.63;1130;0.08;0.07
549315;No;548;548;93;0.63;1130;0.08;0.07
549356;No;548;548;93;0.63;1130;0.08;0.07
549421;No;548;548;93;0.63;1129;0.08;0.07
549462;No;548;548;93;0.63;1128;0.08;0.07
549501;No;548;548;93;0.63;1126;0.08;0.08
549541;No;548;548;93;0.63;1124;0.08;0.08
549585;No;548;548;93;0.63;1123;0.08;0.08
549628;No;548;548;93;0.63;1122;0.08;0.08
549675;No;548;548;93;0.63;1120;0.09;0.08
549717;No;548;547;93;0.63;1118;0.09;0.08
549759;No;547;547;93;0.63;1117;0.09;0.08
549801;No;547;547;93;0.63;1115;0.09;0.08
549821;No;547;547;93;0.63;1113;0.09;0.08
549862;No;547;547;93;0.63;1111;0.09;0.08
549933;No;547;547;93;0.63;1109;0.09;0.08
549973;No;547;547;93;0.63;1108;0.09;0.08
550012;No;547;547;93;0.63;1106;0.10;0.08
550082;No;547;547;93;0.63;1104;0.10;0.09
550121;No;547;547;93;0.63;1103;0.10;0.09
550163;No;547;547;93;0.63;1102;0.10;0.09
550211;No;547;547;93;0.63;1101;0.10;0.09
550252;No;547;547;93;0.63;1100;0.10;0.09
550290;No;546;547;93;0.63;1099;0.10;0.09
550330;No;546;546;93;0.63;1098;0.10;0.09
550370;No;546;546;93;0.63;1097;0.10;0.09
550410;No;546;546;93;0.63;1096;0.10;0.09
550457;No;546;546;93;0.63;1095;0.10;0.09
550510;No;546;546;93;0.63;1094;0.10;0.09
550551;No;546;546;93;0.63;1094;0.10;0.09
550590;No;546;546;93;0.63;1093;0.09;0.08
550632;No;546;546;93;0.63;1093;0.09;0.08
550673;No;546;546;93;0.63;1092;0.09;0.07
550711;No;546;546;93;0.63;1092;0.08;0.07
550752;No;546;546;93;0.63;1091;0.08;0.06
550810;No;546;546;93;0.63;1090;0.08;0.06
550855;No;546;546;93;0.63;1088;0.07;0.05
550918;No;546;546;93;0.63;1087;0.07;0.05
550960;No;545;546;93;0.63;1086;0.06;0.04
550999;No;545;545;93;0.63;1085;0.05;0.04
551041;No;545;545;93;0.63;1084;0.05;0.03
551112;No;545;545;93;0.63;1082;0.04;0.03
551151;No;545;545;93;0.63;1081;0.03;0.02
551210;No;545;545;93;0.63;1080;0.03;0.02
551249;No;545;545;93;0.63;1080;0.02;0.02
551296;No;545;545;93;0.63;1079;0.02;0.01
551336;No;545;545;93;0.63;1078;0.02;0.01
551411;No;545;545;93;0.63;1078;0.02;0.01
551450;No;545;545;93;0.63;1077;0.02;0.01
551500;No;544;544;93;0.63;1076;0.02;0.01
551542;No;544;544;93;0.63;1076;0.02;0.01
551580;No;544;544;93;0.63;1075;0.02;0.01
551619;No;544;544;93;0.63;1074;0.02;0.01
551659;No;544;544;93;0.63;1073;0.02;0.01
551711;No;544;544;93;0.63;1072;0.02;0.01
551750;No;544;544;93;0.63;1071;0.02;0.01
551789;No;544;544;93;0.63;1070;0.02;0.01
551852;No;544;544;93;0.63;1069;0.02;0.01
551897;No;544;544;93;0.63;1068;0.02;0.01
551943;No;544;544;93;0.63;1068;0.02;0.01
552010;No;544;544;93;0.63;1067;0.01;0.01
552053;No;544;544;93;0.63;1066;0.01;0.01
552071;No;543;544;93;0.63;1065;0.01;0.01
552111;No;543;543;93;0.63;1064;0.01;0.01
552130;No;543;543;93;0.63;1064;0.01;0.01
552171;No;543;543;93;0.63;1062;0.01;0.01
552210;No;543;543;93;0.63;1062;0.01;0.01
552255;No;543;543;93;0.63;1060;0.01;0.01
552312;No;543;543;93;0.63;1058;0.01;0.01
552355;No;543;543;93;0.63;1057;0.01;0.01
552420;No;543;543;93;0.63;1055;0.01;0.01
552482;No;543;543;93;0.63;1054;0.01;0.01
552522;No;543;543;93;0.63;1052;0.01;0.01
552562;No;543;543;93;0.63;1050;0.01;0.01
552613;No;542;542;93;0.63;1048;0.01;0.01
552654;No;542;542;93;0.63;1048;0.02;0.01
552699;No;542;542;93;0.63;1047;0.02;0.01
552738;No;542;542;93;0.63;1046;0.02;0.01
552777;No;542;542;93;0.63;1046;0.02;0.01
552821;No;542;542;93;0.63;1045;0.02;0.01
552863;No;542;542;93;0.63;1044;0.02;0.01
552911;No;542;542;93;0.63;1044;0.02;0.01
552953;No;542;542;93;0.63;1043;0.02;0.01
552994;No;542;542;93;0.63;1042;0.02;0.01
553037;No;542;542;93;0.63;1041;0.01;0.01
553059;No;542;542;93;0.63;1040;0.01;0.01
553098;No;542;541;93;0.63;1040;0.01;0.01
553137;No;541;541;93;0.63;1039;0.01;0.01
553213;No;541;541;93;0.63;1038;0.01;0.01
553260;No;541;541;93;0.63;1037;0.01;0.01
553306;No;541;541;93;0.63;1036;0.01;0.01
553345;No;541;541;93;0.63;1036;0.01;0.01
553359;No;541;541;93;0.63;1036;0.01;0.01
553400;No;541;541;93;0.63;1036;0.01;0.01
553440;No;541;541;93;0.63;1036;0.01;0.01
553514;No;541;541;93;0.63;1036;0.01;0.01
553553;No;541;541;93;0.63;1036;0.01;0.01
553593;No;540;541;93;0.63;1036;0.01;0.01
553638;No;540;540;93;0.63;1035;0.01;0.01
553678;No;540;540;93;0.63;1034;0.02;0.01
553735;No;540;540;93;0.63;1033;0.02;0.01
553813;No;540;540;93;0.63;1032;0.02;0.01
553854;No;540;540;93;0.63;1031;0.02;0.01
553893;No;540;540;93;0.63;1030;0.02;0.01
553933;No;540;540;93;0.63;1028;0.02;0.01
553972;No;540;540;93;0.63;1027;0.02;0.01
554010;No;540;540;93;0.63;1026;0.02;0.01
554055;No;539;540;93;0.63;1039;0.02;0.01
554112;No;539;539;93;0.63;1052;0.02;0.01
554153;No;539;539;92;0.63;1065;0.02;0.01
554193;No;539;539;92;0.63;1078;0.02;0.01
554232;No;539;539;92;0.63;1091;0.02;0.01
554271;No;539;539;92;0.63;1104;0.02;0.02
554312;No;538;539;92;0.63;1117;0.02;0.02
554353;No;538;538;92;0.63;1130;0.02;0.02
554413;No;538;538;92;0.63;1173;0.02;0.02
554459;No;538;538;92;0.63;1216;0.02;0.02
554498;No;538;538;92;0.63;1260;0.03;0.02
554537;No;538;537;92;0.63;1303;0.03;0.03
554578;No;537;537;92;0.63;1346;0.04;0.03
554617;No;537;537;92;0.63;1390;0.04;0.04
554657;No;537;537;92;0.63;1433;0.05;0.04
554712;No;537;537;92;0.63;1476;0.05;0.05
554753;No;536;536;92;0.63;1488;0.06;0.05
554792;No;536;536;92;0.63;1499;0.06;0.05
554838;No;536;536;92;0.63;1511;0.07;0.06
554880;No;536;536;92;0.63;1522;0.07;0.06
554922;No;536;536;92;0.63;1534;0.08;0.06
554964;No;536;536;92;0.63;1545;0.08;0.06
555037;No;535;536;92;0.63;1556;0.08;0.07
555080;No;535;535;92;0.63;1568;0.09;0.07
555118;No;535;535;92;0.63;1564;0.09;0.07
555158;No;535;535;92;0.63;1560;0.15;0.07
555202;No;534;535;92;0.63;1557;0.21;0.08
555240;No;534;534;92;0.63;1553;0.27;0.08
555311;No;534;534;92;0.63;1549;0.33;0.08
555352;No;534;534;92;0.63;1546;0.39;0.08
555391;No;534;534;92;0.63;1542;0.45;0.08
555443;No;534;534;92;0.63;1538;0.50;0.08
555483;No;534;534;92;0.63;1535;0.56;0.09
555523;No;534;534;92;0.63;1532;0.58;0.09
555561;No;534;534;92;0.63;1528;0.60;0.14
555613;No;533;533;92;0.63;1525;0.62;0.20
555658;No;533;533;92;0.63;1522;0.63;0.25
555698;No;533;533;92;0.63;1518;0.65;0.31
555738;No;533;533;92;0.63;1515;0.67;0.36
555778;No;533;533;92;0.63;1512;0.69;0.42
555829;No;533;533;92;0.63;1524;0.70;0.47
555872;No;533;533;92;0.63;1536;0.72;0.53
555946;No;533;533;91;0.63;1548;0.73;0.54
555984;No;532;533;91;0.63;1560;0.75;0.55
556000;No;532;532;91;0.63;1571;0.76;0.56
556039;No;532;532;91;0.62;1583;0.78;0.57
556060;No;532;532;91;0.62;1595;0.79;0.58
556099;No;532;532;91;0.62;1607;0.81;0.59
556139;No;532;532;91;0.63;1618;0.82;0.60
556212;No;532;532;91;0.63;1630;0.82;0.61
556251;No;532;532;91;0.63;1641;0.82;0.60
556272;No;532;532;91;0.63;1652;0.81;0.59
556329;No;532;532;91;0.63;1664;0.81;0.58
556370;No;532;532;91;0.63;1675;0.81;0.57
556410;No;532;532;91;0.63;1686;0.80;0.56
556448;No;532;532;91;0.63;1698;0.80;0.55
556512;No;532;532;91;0.63;1713;0.80;0.54
556550;No;532;532;91;0.63;1729;0.80;0.53
556620;No;532;532;91;0.63;1745;0.81;0.54
556659;No;532;532;91;0.63;1761;0.81;0.55
556698;No;532;532;91;0.63;1777;0.81;0.56
556719;No;532;532;91;0.63;1792;0.82;0.56
556761;No;532;532;91;0.63;1808;0.82;0.57
556811;No;532;532;91;0.63;1824;0.83;0.58
556850;No;532;532;91;0.63;1834;0.83;0.58
556888;No;532;532;91;0.63;1843;0.83;0.59
556933;No;532;532;91;0.63;1852;0.84;0.61
556977;No;532;532;91;0.63;1862;0.84;0.63
557018;No;532;532;91;0.63;1871;0.84;0.65
557056;No;532;532;91;0.63;1880;0.84;0.67
557112;No;532;532;91;0.63;1890;0.85;0.68
557157;No;532;532;91;0.63;1899;0.85;0.70
557199;No;532;532;91;0.63;1897;0.85;0.72
557239;No;532;532;91;0.63;1894;0.85;0.74
557278;No;533;532;91;0.63;1892;0.85;0.74
557343;No;533;533;91;0.63;1890;0.84;0.74
557413;No;533;533;91;0.63;1887;0.84;0.74
557453;No;533;533;91;0.63;1884;0.84;0.75
557492;No;533;533;91;0.63;1882;0.84;0.75
557530;No;533;533;91;0.63;1880;0.84;0.75
557577;No;533;533;91;0.63;1846;0.84;0.75
557622;No;533;533;91;0.63;1813;0.84;0.75
557662;No;533;533;91;0.63;1780;0.84;0.76
557711;No;533;533;91;0.63;1746;0.84;0.77
557751;No;533;533;91;0.63;1713;0.85;0.78
557821;No;533;533;91;0.62;1680;0.85;0.79
557867;No;533;533;91;0.62;1646;0.85;0.79
557905;No;533;533;91;0.62;1613;0.86;0.80
557919;No;533;533;91;0.63;1595;0.86;0.81
557960;No;534;534;91;0.63;1577;0.86;0.82
558011;No;534;534;90;0.63;1559;0.86;0.82
558056;No;534;534;90;0.63;1542;0.86;0.82
558120;No;534;534;90;0.63;1524;0.86;0.82
558160;No;534;534;90;0.63;1506;0.85;0.82
558206;No;534;534;90;0.63;1488;0.85;0.83
558219;No;534;534;90;0.63;1470;0.85;0.83
558265;No;534;534;90;0.63;1440;0.85;0.83
558313;No;534;534;90;0.63;1411;0.85;0.83
558360;No;534;534;90;0.63;1382;0.85;0.83
558398;No;534;534;90;0.63;1352;0.85;0.83
558438;No;534;534;90;0.63;1323;0.85;0.83
558482;No;534;534;90;0.62;1294;0.84;0.83
558519;No;534;534;90;0.62;1264;0.84;0.83
558566;No;534;534;90;0.62;1235;0.84;0.83
558613;No;534;534;90;0.62;1219;0.84;0.83
558651;No;534;534;90;0.62;1204;0.84;0.83
558671;No;534;534;90;0.62;1188;0.84;0.83
558711;No;534;534;90;0.62;1173;0.84;0.83
558751;No;534;534;90;0.62;1157;0.84;0.83
558790;No;534;534;90;0.62;1142;0.84;0.83
558829;No;534;534;90;0.62;1126;0.84;0.83
558912;No;534;534;90;0.62;1111;0.84;0.83
558957;No;534;534;90;0.62;1106;0.84;0.83
559022;No;534;534;91;0.62;1102;0.83;0.83
559060;No;534;534;91;0.62;1097;0.83;0.83
559099;No;534;534;91;0.62;1093;0.83;0.83
559119;No;534;534;91;0.62;1088;0.83;0.83
559159;No;534;534;91;0.62;1084;0.83;0.83
559213;No;534;534;91;0.62;1080;0.83;0.83
559251;No;534;534;91;0.62;1075;0.83;0.83
559291;No;534;534;91;0.62;1073;0.83;0.83
559341;No;534;534;91;0.62;1071;0.83;0.83
559380;No;534;534;91;0.62;1068;0.83;0.83
559421;No;534;534;91;0.62;1066;0.82;0.83
559459;No;534;534;91;0.62;1064;0.82;0.83
559512;No;534;534;91;0.62;1062;0.82;0.83
559556;No;534;534;91;0.62;1060;0.82;0.83
559622;No;534;534;91;0.62;1058;0.82;0.83
559660;No;534;534;91;0.62;1056;0.82;0.83
559698;No;534;534;91;0.62;1055;0.82;0.83
559719;No;534;534;91;0.62;1054;0.82;0.83
559764;No;534;534;91;0.62;1053;0.82;0.83
559813;No;534;534;91;0.62;1052;0.82;0.83
559853;No;534;534;91;0.62;1050;0.82;0.83
559893;No;534;534;91;0.62;1049;0.82;0.83
559931;No;534;534;91;0.62;1048;0.82;0.83
559975;No;534;534;91;0.62;1049;0.82;0.83
560041;No;534;534;91;0.62;1049;0.82;0.83
560112;No;534;534;91;0.62;1050;0.82;0.83
560176;No;534;534;91;0.62;1050;0.81;0.83
560215;No;534;534;91;0.62;1051;0.81;0.82
560228;No;534;534;91;0.62;1052;0.81;0.82
560268;No;534;534;91;0.62;1052;0.81;0.82
560310;No;534;534;91;0.62;1053;0.81;0.82
560351;No;534;534;91;0.62;1052;0.81;0.82
560412;No;534;534;91;0.62;1050;0.81;0.82
560457;No;534;534;91;0.62;1048;0.81;0.82
560498;No;534;534;91;0.62;1046;0.81;0.82
560543;No;534;534;91;0.62;1045;0.81;0.82
560559;No;534;534;91;0.62;1043;0.81;0.82
560597;No;534;534;91;0.62;1042;0.81;0.82
560619;No;534;534;91;0.62;1040;0.81;0.82
560661;No;534;534;91;0.62;1039;0.81;0.82
560712;No;534;534;91;0.62;1038;0.81;0.82
560752;No;534;534;91;0.62;1037;0.81;0.82
560795;No;534;534;91;0.62;1036;0.81;0.82
560844;No;534;534;91;0.62;1035;0.81;0.82
560894;No;534;534;91;0.62;1034;0.81;0.82
560933;No;534;534;91;0.62;1034;0.81;0.82
560971;No;534;534;91;0.62;1032;0.81;0.82
561047;No;534;534;91;0.62;1032;0.81;0.82
561092;No;534;534;91;0.62;1032;0.81;0.82
561131;No;534;534;91;0.62;1031;0.81;0.82
561170;No;534;534;91;0.62;1031;0.80;0.82
561210;No;534;534;91;0.62;1030;0.80;0.81
561248;No;534;534;91;0.62;1030;0.80;0.81
561314;No;534;534;91;0.62;1030;0.80;0.81
561354;No;534;534;91;0.62;1029;0.80;0.81
561415;No;534;534;91;0.62;1030;0.80;0.81
561480;No;534;534;91;0.62;1030;0.80;0.81
561522;No;534;534;91;0.62;1030;0.80;0.81
561567;No;534;534;91;0.62;1031;0.80;0.81
561613;No;534;534;91;0.62;1031;0.80;0.81
561654;No;534;534;91;0.62;1032;0.80;0.81
561692;No;534;534;91;0.62;1032;0.80;0.81
561739;No;534;534;91;0.62;1032;0.80;0.81
561759;No;534;534;91;0.62;1032;0.80;0.81
561797;No;534;534;92;0.62;1032;0.80;0.81
561838;No;534;534;92;0.62;1031;0.80;0.81
561912;No;534;534;92;0.62;1030;0.80;0.81
561952;No;534;534;92;0.62;1030;0.80;0.81
561972;No;534;534;92;0.62;1030;0.80;0.81
562012;No;534;534;92;0.62;1029;0.80;0.81
562052;No;534;534;92;0.62;1028;0.80;0.81
562102;No;534;534;92;0.62;1052;0.80;0.81
562143;No;534;534;92;0.62;1075;0.80;0.81
562213;No;534;534;92;0.62;1098;0.80;0.81
562253;No;534;534;92;0.62;1121;0.79;0.81
562295;No;534;534;92;0.62;1144;0.79;0.81
562334;No;534;534;92;0.62;1168;0.79;0.81
562373;No;534;534;92;0.62;1191;0.79;0.81
562393;No;534;534;92;0.62;1214;0.79;0.81
562435;No;534;534;92;0.62;1258;0.79;0.81
562511;No;534;534;92;0.62;1302;0.80;0.81
562552;No;534;534;92;0.62;1347;0.81;0.81
562590;No;534;534;92;0.62;1391;0.82;0.80
562630;No;534;534;92;0.62;1435;0.83;0.80
562695;No;534;534;92;0.62;1479;0.83;0.80
562736;No;534;534;92;0.62;1524;0.84;0.80
562813;No;534;534;92;0.62;1568;0.85;0.80
562853;No;534;534;92;0.62;1563;0.86;0.80
562894;No;534;534;92;0.62;1558;0.86;0.80
562933;No;534;534;92;0.62;1554;0.86;0.80
562972;No;534;534;92;0.62;1549;0.86;0.80
563013;No;534;534;92;0.62;1544;0.86;0.80
563053;No;534;534;92;0.62;1539;0.85;0.80
563114;No;534;534;92;0.62;1534;0.85;0.80
563154;No;534;534;92;0.62;1530;0.85;0.80
563194;No;534;534;92;0.62;1488;0.85;0.80
563234;No;534;534;92;0.62;1448;0.85;0.80
563277;No;534;534;92;0.62;1406;0.85;0.80
563342;No;534;534;92;0.62;1366;0.85;0.80
563413;No;534;534;92;0.62;1325;0.85;0.80
563453;No;534;534;92;0.62;1284;0.84;0.80
563491;No;534;534;92;0.62;1243;0.84;0.80
563541;No;534;534;92;0.62;1202;0.84;0.80
563582;No;534;534;92;0.62;1194;0.84;0.80
563621;No;534;534;92;0.62;1186;0.84;0.80
563662;No;534;534;92;0.62;1178;0.84;0.80
563711;No;534;534;92;0.62;1170;0.84;0.80
563752;No;534;534;92;0.62;1161;0.84;0.79
563791;No;534;534;92;0.62;1153;0.84;0.79
563830;No;534;534;92;0.62;1145;0.84;0.79
563869;No;534;534;92;0.62;1137;0.84;0.79
563941;No;534;534;92;0.62;1123;0.84;0.79
564013;No;534;534;92;0.62;1109;0.83;0.79
564056;No;534;534;92;0.62;1095;0.83;0.79
564121;No;534;534;92;0.62;1080;0.83;0.79
564161;No;534;534;92;0.62;1066;0.83;0.79
564202;No;534;534;92;0.62;1052;0.83;0.79
564241;No;534;534;92;0.62;1038;0.83;0.79
564318;No;534;534;92;0.62;1024;0.83;0.79
564358;No;534;534;92;0.62;1033;0.83;0.79
564404;No;534;534;92;0.62;1042;0.83;0.79
564447;No;534;534;92;0.62;1052;0.83;0.79
564491;No;534;534;92;0.62;1061;0.83;0.79
564530;No;534;534;92;0.62;1070;0.83;0.79
564611;No;534;534;92;0.62;1080;0.83;0.79
564652;No;534;534;92;0.62;1089;0.83;0.79
564691;No;534;534;92;0.62;1098;0.83;0.79
564735;No;533;534;92;0.62;1117;0.83;0.79
564777;No;533;534;92;0.62;1136;0.83;0.79
564842;No;533;534;92;0.62;1154;0.82;0.79
564912;No;533;534;92;0.62;1173;0.82;0.79
564950;No;533;534;92;0.62;1192;0.82;0.79
564972;No;534;534;92;0.62;1210;0.82;0.79
565016;No;534;534;92;0.62;1229;0.82;0.78
565082;No;534;534;92;0.62;1247;0.82;0.78
565122;No;534;534;92;0.62;1278;0.82;0.78
565160;No;534;534;92;0.62;1310;0.82;0.78
565212;No;534;534;92;0.62;1341;0.83;0.79
565255;No;534;534;92;0.62;1372;0.83;0.79
565294;No;534;534;92;0.62;1403;0.83;0.79
565334;No;534;534;92;0.62;1434;0.84;0.79
565374;No;534;534;92;0.62;1466;0.84;0.79
565423;No;534;534;92;0.62;1497;0.85;0.80
565464;No;534;534;92;0.62;1505;0.85;0.80
565511;No;534;534;92;0.62;1512;0.85;0.80
565551;No;534;534;92;0.62;1520;0.85;0.80
565594;No;534;534;92;0.62;1528;0.85;0.80
565639;No;534;534;92;0.62;1536;0.85;0.81
565678;No;534;534;92;0.62;1544;0.85;0.81
565718;No;534;534;92;0.62;1552;0.85;0.81
565757;No;534;534;92;0.62;1560;0.85;0.81
565815;No;534;534;92;0.62;1567;0.85;0.81
565839;No;534;534;92;0.62;1574;0.85;0.81
565881;No;534;534;92;0.62;1580;0.85;0.81
565923;No;534;534;92;0.62;1587;0.84;0.81
565964;No;534;534;92;0.62;1594;0.84;0.80
566003;No;534;534;92;0.62;1600;0.84;0.80
566019;No;534;534;92;0.62;1607;0.84;0.80
566065;No;534;534;92;0.62;1614;0.83;0.80
566113;No;534;534;92;0.62;1608;0.83;0.79
566157;No;534;534;92;0.62;1601;0.83;0.79
566225;No;534;534;92;0.62;1594;0.83;0.79
566269;No;534;534;92;0.62;1588;0.83;0.79
566312;No;534;534;92;0.62;1582;0.84;0.79
566359;No;534;534;92;0.62;1575;0.84;0.79
566411;No;534;534;92;0.62;1568;0.84;0.79
566450;No;534;534;92;0.62;1562;0.84;0.79
566491;No;534;534;92;0.62;1541;0.84;0.79
566535;No;535;534;92;0.62;1520;0.84;0.79
566575;No;535;535;92;0.62;1498;0.84;0.79
566642;No;535;535;92;0.62;1477;0.84;0.79
566712;No;535;535;92;0.62;1456;0.84;0.79
566751;No;535;535;92;0.62;1434;0.84;0.79
566799;No;535;535;92;0.62;1413;0.84;0.79
566839;No;535;535;92;0.62;1392;0.84;0.79
566878;No;535;535;92;0.62;1363;0.85;0.79
566942;No;535;535;92;0.62;1334;0.84;0.79
567014;No;535;535;92;0.62;1304;0.84;0.79
567055;No;535;535;92;0.62;1275;0.84;0.79
567094;No;535;535;92;0.62;1246;0.84;0.79
567137;No;535;535;92;0.62;1217;0.84;0.79
567178;No;535;535;92;0.62;1188;0.84;0.78
567224;No;535;535;92;0.62;1159;0.84;0.78
567262;No;535;535;92;0.62;1155;0.84;0.78
567311;No;535;535;92;0.62;1151;0.83;0.78
567352;No;535;535;92;0.62;1146;0.83;0.78
567393;No;535;535;92;0.62;1142;0.83;0.78
567432;No;535;535;92;0.62;1138;0.83;0.78
567472;No;535;535;92;0.62;1134;0.83;0.78
567510;No;535;535;92;0.62;1130;0.83;0.78
567550;No;535;535;92;0.62;1126;0.83;0.78
567613;No;535;535;92;0.62;1116;0.83;0.78
567655;No;535;535;92;0.62;1106;0.83;0.78
567694;No;535;535;92;0.62;1096;0.83;0.78
567734;No;535;535;92;0.62;1086;0.83;0.78
567775;No;535;535;92;0.62;1076;0.83;0.78
567841;No;535;535;92;0.62;1066;0.83;0.78
567913;No;535;535;92;0.62;1056;0.82;0.78
567953;No;535;535;92;0.62;1045;0.82;0.78
567993;No;535;535;92;0.62;1047;0.82;0.78
568037;No;535;535;92;0.62;1050;0.82;0.78
568078;No;535;535;92;0.62;1052;0.82;0.78
568118;No;535;535;92;0.62;1054;0.82;0.78
568156;No;535;535;92;0.62;1056;0.82;0.78
568212;No;535;535;92;0.62;1058;0.82;0.78
568252;No;535;535;92;0.62;1060;0.82;0.78
568304;No;535;535;92;0.62;1062;0.82;0.78
568345;No;535;535;92;0.62;1064;0.82;0.78
568358;No;535;535;92;0.62;1067;0.82;0.78
568398;No;535;535;92;0.62;1070;0.82;0.78
568438;No;535;535;92;0.62;1072;0.82;0.78
568513;No;535;535;92;0.62;1075;0.82;0.78
568553;No;535;535;92;0.62;1077;0.82;0.78
568601;No;535;535;92;0.62;1080;0.82;0.78
568640;No;535;535;92;0.62;1082;0.82;0.78
568678;No;535;535;92;0.62;1079;0.82;0.78
568725;No;535;535;92;0.62;1076;0.82;0.78
568766;No;535;535;92;0.62;1073;0.82;0.78
568814;No;535;535;92;0.62;1070;0.82;0.78
568854;No;535;535;92;0.62;1066;0.82;0.78
568893;No;535;535;92;0.62;1063;0.82;0.78
568936;No;535;535;92;0.62;1060;0.82;0.78
568981;No;535;535;92;0.62;1056;0.82;0.78
569020;No;535;535;92;0.62;1058;0.82;0.78
569059;No;535;535;92;0.62;1059;0.82;0.78
569134;No;535;535;92;0.62;1060;0.82;0.78
569180;No;535;535;92;0.62;1061;0.81;0.78
569219;No;535;535;92;0.62;1062;0.81;0.78
569259;No;535;535;92;0.62;1064;0.81;0.78
569300;No;535;535;92;0.62;1065;0.81;0.77
569339;No;535;535;92;0.62;1066;0.81;0.77
569413;No;535;535;92;0.62;1065;0.81;0.77
569453;No;535;535;92;0.62;1063;0.81;0.77
569494;No;535;535;92;0.62;1062;0.81;0.77
569534;No;535;535;92;0.62;1060;0.81;0.77
569581;No;535;535;92;0.62;1058;0.81;0.77
569628;No;535;535;92;0.62;1056;0.81;0.77
569666;No;535;535;92;0.62;1055;0.81;0.77
569712;No;535;535;92;0.62;1053;0.81;0.77
569753;No;535;535;92;0.62;1054;0.81;0.77
569801;No;535;535;92;0.62;1056;0.81;0.77
569846;No;535;535;92;0.62;1057;0.81;0.77
569911;No;535;535;92;0.62;1058;0.81;0.77
569950;No;535;535;92;0.62;1060;0.81;0.77
570013;No;535;535;92;0.62;1061;0.81;0.77
570052;No;535;535;92;0.62;1062;0.81;0.77
570072;No;535;535;92;0.62;1064;0.81;0.77
570112;No;534;535;92;0.62;1062;0.81;0.77
570154;No;534;534;92;0.62;1061;0.81;0.77
570198;No;534;534;92;0.62;1060;0.81;0.77
570239;No;534;534;92;0.62;1058;0.81;0.77
570314;No;534;534;92;0.62;1057;0.81;0.77
570376;No;534;534;92;0.62;1056;0.81;0.77
570399;No;534;534;92;0.62;1054;0.81;0.77
570438;No;534;534;92;0.62;1053;0.81;0.77
570477;No;534;534;92;0.62;1052;0.81;0.77
570519;No;534;534;92;0.62;1051;0.81;0.77
570560;No;534;534;92;0.62;1050;0.81;0.77
570583;No;534;534;92;0.62;1050;0.80;0.77
570625;No;534;534;92;0.62;1049;0.80;0.77
570639;No;534;534;92;0.62;1048;0.80;0.77
570680;No;534;534;92;0.62;1048;0.80;0.77
570699;No;534;534;92;0.62;1047;0.80;0.77
570737;No;534;534;92;0.62;1046;0.80;0.77
570777;No;534;534;93;0.62;1046;0.80;0.77
570841;No;534;534;93;0.62;1046;0.80;0.77
570912;No;534;534;93;0.62;1046;0.80;0.77
570953;No;534;534;93;0.62;1046;0.80;0.77
570993;No;534;534;93;0.62;1045;0.80;0.77
571032;No;534;534;93;0.62;1045;0.80;0.77
571070;No;534;534;93;0.62;1045;0.80;0.77
571141;No;534;534;93;0.62;1043;0.80;0.77
571211;No;534;534;93;0.62;1041;0.80;0.77
571250;No;534;534;93;0.62;1039;0.80;0.77
571288;No;534;534;93;0.62;1037;0.80;0.77
571329;No;534;534;93;0.62;1034;0.80;0.77
571368;No;534;534;93;0.62;1032;0.80;0.77
571407;No;534;534;93;0.62;1030;0.80;0.77
571473;No;534;534;93;0.62;1028;0.80;0.77
571546;No;534;534;93;0.62;1028;0.80;0.77
571590;No;534;534;93;0.62;1026;0.80;0.77
571630;No;534;534;93;0.62;1026;0.80;0.77
571714;No;534;534;93;0.62;1024;0.80;0.77
571752;No;534;534;93;0.62;1024;0.80;0.77
571810;No;534;534;93;0.62;1022;0.80;0.77
571856;No;534;534;93;0.62;1022;0.80;0.76
571922;No;534;534;93;0.62;1020;0.80;0.76
571961;No;534;534;93;0.62;1018;0.80;0.76
572001;No;534;534;93;0.62;1017;0.80;0.76
572042;No;533;534;93;0.62;1015;0.80;0.76
572115;No;533;533;93;0.62;1013;0.79;0.76
572153;No;533;533;93;0.62;1011;0.79;0.76
572194;No;533;533;93;0.62;1009;0.79;0.76
572234;No;533;533;93;0.62;1007;0.79;0.76
572274;No;533;533;93;0.62;1005;0.79;0.76
572293;No;533;533;93;0.62;1002;0.79;0.76
572333;No;533;533;93;0.62;998;0.79;0.76
572372;No;533;533;93;0.62;995;0.79;0.76
572452;No;533;533;93;0.62;992;0.79;0.76
572490;No;533;533;93;0.62;988;0.79;0.76
572541;No;533;533;93;0.62;985;0.79;0.76
572580;No;533;533;93;0.62;982;0.80;0.76
572622;No;533;533;93;0.62;978;0.80;0.76
572665;No;533;533;93;0.62;1006;0.80;0.76
572711;No;533;533;93;0.62;1034;0.80;0.76
572756;No;533;533;93;0.62;1061;0.80;0.76
572821;No;533;533;93;0.62;1089;0.79;0.76
572868;No;533;533;93;0.62;1117;0.79;0.76
572906;No;533;533;93;0.62;1145;0.79;0.76
572968;No;533;533;93;0.62;1172;0.79;0.76
573011;No;533;533;93;0.62;1200;0.79;0.76
