time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);RPM(1/min);O2S12(V);O2S22(V);MISFIRE_MON;MFF_LOAD(%);MFF_THR_ANG(%);MISF_EVAL;KNK_CNTR_CYL1( );KNK_CNTR_CYL2( );KNK_CNTR_CYL3( );KNK_CNTR_CYL4( );KNK_CNTR_CYL5( );KNK_CNTR_CYL6( )
94712;No;554;554;93;1148;0.09;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94741;No;554;554;93;1143;0.09;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94769;No;554;554;93;1138;0.09;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94799;No;554;554;93;1132;0.09;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94856;No;554;554;93;1127;0.08;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94892;No;554;554;93;1122;0.08;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94922;No;554;554;93;1116;0.08;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94949;No;554;554;93;1111;0.08;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
94980;No;554;554;93;1106;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95010;No;554;554;93;1102;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95041;No;554;554;93;1097;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95070;No;554;554;93;1093;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95101;No;554;554;93;1088;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95157;No;554;554;93;1084;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95192;No;554;554;93;1079;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95222;No;554;554;93;1075;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95250;No;554;554;93;1070;0.07;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95280;No;554;554;93;1066;0.06;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95313;No;554;554;93;1062;0.06;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95341;No;554;554;93;1057;0.06;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95373;No;554;554;93;1052;0.06;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95417;No;554;554;93;1048;0.06;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95491;No;554;554;93;1044;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95520;No;554;554;93;1039;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95551;No;553;554;93;1035;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95581;No;553;553;93;1030;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95612;No;553;553;93;1028;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95641;No;553;553;93;1026;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95672;No;553;553;93;1024;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95700;No;553;553;93;1022;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95757;No;553;553;93;1020;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95791;No;553;553;93;1018;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95822;No;553;553;93;1016;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95852;No;553;553;93;1014;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95881;No;553;553;93;1012;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95912;No;553;553;93;1010;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95938;No;553;553;93;1008;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95971;No;553;553;93;1006;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
95999;No;553;553;93;1005;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96056;No;553;553;93;1003;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96092;No;553;553;93;1001;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96122;No;553;553;93;999;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96151;No;553;553;93;997;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96182;No;553;553;93;994;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96211;No;553;553;93;991;0.06;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96239;No;553;553;93;988;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96269;No;553;553;93;986;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96299;No;553;553;93;983;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96331;No;553;553;93;980;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96362;No;553;553;93;977;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96389;No;553;553;93;974;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96421;No;553;553;93;971;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96452;No;553;553;93;968;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96478;No;553;553;93;966;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96510;No;553;553;93;963;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96540;No;553;553;93;960;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96570;No;553;553;93;957;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96600;No;553;553;93;954;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96655;No;552;553;93;952;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96697;No;552;552;93;949;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96722;No;552;552;93;947;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96752;No;552;552;93;945;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96779;No;552;552;93;943;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96809;No;552;552;93;942;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96841;No;552;552;93;940;0.07;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96870;No;552;552;93;938;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96898;No;552;552;93;936;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96954;No;552;552;93;934;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
96992;No;552;552;93;932;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97021;No;552;552;93;930;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97049;No;552;552;93;928;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97079;No;552;552;93;927;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97108;No;552;552;93;925;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97139;No;552;552;93;923;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97172;No;552;552;93;921;0.08;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97201;No;552;552;93;919;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97254;No;552;552;93;918;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97292;No;552;552;93;917;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97321;No;552;552;93;916;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97352;No;552;552;93;916;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97379;No;552;552;93;915;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97410;No;552;552;93;914;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97441;No;552;552;93;914;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97469;No;552;552;93;913;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97500;No;552;552;93;912;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97555;No;552;552;93;912;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97589;No;552;552;93;911;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97622;No;552;552;93;910;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97652;No;552;552;93;910;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97682;No;552;552;93;909;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97709;No;552;551;93;908;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97739;No;552;551;93;907;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97772;No;551;551;93;907;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97799;No;551;551;93;906;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97854;No;551;551;93;904;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97889;No;551;551;93;902;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97921;No;551;551;93;899;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
97953;No;551;551;93;897;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98008;No;551;551;93;895;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98040;No;551;551;93;892;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98073;No;551;551;93;890;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98102;No;551;551;93;888;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98154;No;551;551;93;886;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98192;No;551;551;93;884;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98222;No;551;551;93;881;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98252;No;551;551;93;879;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98281;No;551;551;93;877;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98311;No;551;551;93;874;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98342;No;551;551;93;872;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98371;No;551;551;93;870;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98401;No;551;551;93;868;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98456;No;551;551;93;866;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98492;No;551;551;93;865;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98522;No;551;551;93;863;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98549;No;551;550;93;862;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98581;No;551;550;93;860;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98613;No;550;550;93;858;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98639;No;550;550;93;857;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98669;No;550;550;93;856;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98702;No;550;550;93;854;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98754;No;550;550;93;852;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98792;No;550;550;93;851;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98822;No;550;550;93;850;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98848;No;550;550;93;848;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98879;No;550;550;93;846;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98911;No;550;550;93;845;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98942;No;550;550;93;843;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
98969;No;550;550;93;842;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99002;No;550;550;93;842;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99055;No;550;550;93;841;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99092;No;550;550;93;841;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99122;No;550;550;93;840;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99151;No;550;550;93;840;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99182;No;550;550;93;840;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99209;No;550;550;93;840;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99257;No;550;550;93;839;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99269;No;550;550;93;839;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99304;No;550;550;93;838;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99355;No;550;550;93;838;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99389;No;550;550;93;838;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99419;No;550;550;93;838;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99452;No;550;550;93;837;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99482;No;550;550;93;837;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99509;No;549;550;93;836;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99539;No;549;549;93;836;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99572;No;549;549;93;838;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99599;No;549;549;93;839;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99656;No;549;549;93;840;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99692;No;549;549;93;841;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99721;No;549;549;93;842;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99751;No;549;549;93;844;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99782;No;549;549;93;844;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99812;No;549;549;93;846;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99839;No;549;549;93;847;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99872;No;549;549;93;848;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99899;No;549;549;93;849;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99957;No;549;549;93;850;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
99993;No;549;549;93;852;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100019;No;549;549;93;853;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100049;No;549;549;93;854;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100079;No;549;549;93;855;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100109;No;549;549;93;856;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100139;No;549;548;93;856;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100171;No;549;548;93;856;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100203;No;548;548;93;856;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100257;No;548;548;93;856;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100292;No;548;548;93;856;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100322;No;548;548;93;856;0.09;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100350;No;548;548;93;856;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100382;No;548;548;93;856;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100410;No;548;548;93;856;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100443;No;548;548;93;856;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100471;No;548;548;93;856;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100504;No;548;548;93;856;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100577;No;548;548;93;855;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100621;No;548;548;93;855;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100649;No;548;548;93;855;0.10;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100680;No;548;547;93;855;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100712;No;548;547;93;855;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100740;No;548;547;93;855;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100773;No;547;547;93;854;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100801;No;547;547;93;854;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100857;No;547;547;93;854;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100891;No;547;547;93;854;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100921;No;547;547;93;854;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100949;No;547;547;93;853;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
100980;No;547;547;92;853;0.11;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101010;No;547;547;92;853;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101041;No;547;547;92;852;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101071;No;547;547;92;852;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101100;No;547;547;92;852;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101157;No;546;546;92;852;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101192;No;546;546;92;852;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101222;No;546;546;92;851;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101253;No;546;546;92;851;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101282;No;546;546;92;851;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101310;No;546;546;92;859;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101342;No;546;546;92;867;0.12;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
101372;No;546;546;92;876;0.12;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101400;No;546;546;92;884;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101456;No;546;546;92;892;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101491;No;546;546;92;900;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101521;No;546;546;92;909;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101550;No;546;546;92;917;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101582;No;546;546;92;926;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101611;No;546;546;92;934;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101642;No;546;546;92;942;0.13;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101672;No;545;546;92;950;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101701;No;545;545;92;959;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101757;No;545;545;92;967;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101791;No;545;545;92;976;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101849;No;545;545;92;984;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101881;No;545;545;92;992;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101912;No;545;545;92;997;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101940;No;545;545;92;1002;0.14;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
101971;No;545;545;92;1008;0.15;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102002;No;545;545;92;1013;0.15;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102057;No;545;545;92;1018;0.15;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102090;No;545;545;92;1024;0.15;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102124;No;545;545;92;1029;0.15;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102151;No;545;545;92;1034;0.15;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102180;No;545;545;92;1040;0.15;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102210;No;545;545;92;1045;0.16;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102240;No;545;545;92;1050;0.16;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102271;No;545;545;92;1056;0.16;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102301;No;545;545;92;1061;0.16;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102356;No;545;545;92;1066;0.16;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102391;No;545;545;92;1072;0.16;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102422;No;544;545;92;1077;0.16;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102450;No;544;544;92;1082;0.17;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102482;No;544;544;92;1102;0.17;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102510;No;544;544;92;1121;0.20;0.71;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102541;No;544;544;92;1140;0.23;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102572;No;544;544;92;1160;0.27;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102601;No;544;544;92;1179;0.30;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102656;No;544;544;92;1198;0.34;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102690;No;544;544;92;1218;0.37;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102722;No;544;544;92;1237;0.40;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102751;No;544;544;92;1257;0.44;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102779;No;544;544;92;1276;0.47;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102811;No;544;544;92;1296;0.51;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102841;No;544;544;92;1315;0.54;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102872;No;544;544;92;1334;0.57;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102901;No;544;544;92;1354;0.61;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102957;No;544;544;92;1373;0.64;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
102991;No;544;544;92;1392;0.68;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103021;No;544;544;92;1412;0.71;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103052;No;544;544;92;1415;0.74;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103099;No;544;544;92;1418;0.75;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103141;No;544;544;92;1422;0.76;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103171;No;544;544;92;1425;0.76;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103201;No;544;544;92;1428;0.77;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103257;No;544;544;92;1432;0.77;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103291;No;544;544;92;1435;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103322;No;544;544;92;1438;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103352;No;544;544;92;1442;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103380;No;544;544;92;1445;0.80;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103412;No;544;544;92;1448;0.81;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103442;No;544;544;92;1451;0.81;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103473;No;544;544;92;1455;0.82;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103499;No;544;544;92;1458;0.83;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103557;No;544;544;92;1461;0.83;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103591;No;544;544;92;1464;0.84;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103622;No;544;544;92;1468;0.84;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103655;No;544;544;92;1472;0.85;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103680;No;544;544;92;1476;0.85;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103711;No;544;544;92;1479;0.85;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103741;No;544;544;92;1483;0.85;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103772;No;544;544;92;1487;0.85;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103802;No;544;544;92;1491;0.85;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103857;No;544;544;92;1494;0.85;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103892;No;544;544;92;1498;0.84;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103920;No;544;544;92;1502;0.84;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
103953;No;544;544;92;1506;0.84;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
